1.3334067959,-0.5542522025,-0.8591479721,-0.5332745592,-0.7994549446,-0.6019271325,-0.464913902,-0.0705706903,-0.3224882035,-0.6921334349,-0.6532708853,-1.1510091092,-0.5989383754,-1.0038209157,-0.0097061283,-1.0408827258,-1.0189275937,-0.200230704,-1.0767935589,-0.1950707324,-0.1657926711,-0.1444001469,-1.0963357664,-0.9997819236,-1.2392694088,-1.3427270824,1.1936676166,-0.0098175233
-0.5133006286,-0.6874440442,-0.7371555426,-0.7460645975,-0.4425618162,-0.7867214505,-0.4641164249,-0.1225421715,-0.3215224015,-0.8188084363,-1.157926945,-0.0670096526,-0.9102684066,0.2738833628,-0.009705261,0.850140439,1.3036728755,1.9302306009,0.3793454221,-0.0932250148,-0.1235202146,0.4730584315,1.1461146998,2.1831175212,0.4632928148,0.7366070393,0.3739244757,-0.0098201362
0.0097457485,-0.6167894963,-0.4321744689,-0.5396310005,-0.3441982277,-0.4921194694,-0.4482068389,-0.0986411601,-0.313354955,-0.5373844998,-0.8567926501,0.6155005856,0.2455200677,-1.2317175457,-0.0096927434,-1.1690876861,-0.6870077346,0.5952460839,-0.8402400837,-0.1954269453,-0.157097431,-0.14456385,-0.9044778355,0.3338967002,-1.554784048,2.4408514461,-1.0194305934,-0.0098056604
0.7454380905,-1.3165214015,-0.9658913479,-0.9373859438,-0.467123157,-0.9761464734,-0.4649383645,-0.1346433839,-0.322867825,-0.9561280376,-1.2663612635,-0.513507815,-1.1456746443,1.4614725377,-0.0097108687,-1.1049852059,-1.0651433732,-0.3079753986,-1.1340913751,-0.1953941146,-0.1698919543,-0.1444596753,-1.1402003761,-0.9907258661,1.9635651769,0.7855336297,1.381413792,-0.0098206584
-0.5493093753,1.4753417484,0.894493202,0.8066029714,2.2027330072,0.7941042047,0.2739216963,-0.0277156934,-0.0465647282,1.1783939511,2.0411740313,-0.2246155851,-0.0291410367,-0.7998251283,-0.0097033562,0.9462941592,0.8755839451,-0.5587563032,1.5086093517,-0.167002136,0.3481715557,-0.1139215938,1.1447167103,-0.3035539635,-0.2732561666,-0.0022919756,-0.8569613787,-0.0097853748
-0.8898564022,2.0356487447,2.0381722285,1.5380585215,1.3651055737,1.8782413882,2.5593495093,0.0397279674,1.1387254807,1.9519308487,1.192529395,0.4674232743,0.1607019822,-0.7403232572,-0.0096993242,0.2732181175,0.2870694786,-0.3929163449,0.7930874742,-0.1742166796,0.1387183629,-0.129964504,0.4849893252,-0.3344664675,-0.8820757887,-0.5279805365,-0.5354588651,-0.0097804754
0.7681656077,-0.9273556399,-0.9353932405,-0.9373356952,-0.3845722247,-0.9395899368,-0.4649285795,-0.1364026657,-0.3228287463,-0.928024802,-1.1639510738,-0.1029040223,-0.2190362216,0.800290289,-0.0096463999,-1.1049852059,-0.6788858325,-0.6540735582,-0.777456005,-0.1953662086,-0.1543180124,-0.1443406184,-0.8386217753,0.9237159845,0.1736835685,1.5017268311,-0.9165610233,-0.0097962377
0.5266478589,1.1908000135,0.6200102356,0.1011007963,1.2913624387,0.7151534455,-0.1468571326,-0.0316527297,-0.0127169987,0.7637420313,-0.0597318712,0.4978779812,0.6149033332,0.4311561817,-0.0096277741,2.0680875621,2.1124849532,-0.1908196333,2.4845764922,2.30230222,0.1390322331,0.0130376526,2.1485968539,-0.1396306148,-0.5262460317,-0.2897586794,-0.5647589841,-0.0098029253
-0.0041937954,-0.4276968311,-0.2491858246,-0.0018082299,0.1598264943,-0.2475993124,-0.4194022606,-0.092193853,-0.297561581,0.0293232392,1.9385113333,0.0696423412,0.0336332148,0.3074994176,-0.0097043045,-1.137036446,-0.4261485296,-1.7009948519,-0.6372696132,-0.195459776,-0.1363814209,-0.1434179279,-0.7704644094,0.5409669384,-2.0913738247,-0.6374076354,-1.3675122141,-0.0098111676
-0.0355316454,0.290168528,-0.4169254152,-0.564340724,-0.4775269981,-0.4565963611,-0.4503941929,-0.1056200405,-0.301251726,-0.3305926346,0.8502723046,0.8365388819,0.5973122344,-1.0951297088,-0.0096828824,-0.5601141246,-0.7803497132,-0.1561313917,-0.4577237133,-0.1930844758,-0.1121932933,-0.1400099256,-0.5512972908,-0.7072886814,0.2063476834,0.196611093,-0.2825725396,-0.009687049
-0.3511881225,-0.6841184298,-0.3864273078,-0.4515704203,-0.5945702104,-0.4888377432,-0.4483927538,-0.1007035518,-0.3115461698,-0.5513668585,-0.7189230675,0.2249622109,-0.6139994263,1.6352101561,-0.0097047913,-1.1049852059,-1.125350866,-0.2682196575,-1.1064052176,-0.1953580009,-0.1664140882,-0.1445489679,-1.1250160591,-0.8971175793,-1.3084815556,-1.1955194334,1.7493850615,-0.0097767928
0.385528264,-0.7986110696,-0.3864273078,-0.3063395546,-0.2552040074,-0.4255304049,-0.4549511465,-0.0824892451,-0.3204561115,-0.4598621906,-0.7937016244,0.9186332264,0.520229612,1.3350462786,-0.0097081486,-1.0729339658,-1.083040308,-0.1876222823,-1.1043239774,-0.1951593752,-0.1694930057,-0.1439388016,-1.0797319525,-0.7548765221,-0.1500045154,0.6791830077,0.0125624201,-0.009808814
-0.4628298664,-0.6130211225,-0.4474235225,-0.6019140757,-0.360424673,-0.5263290984,-0.4587248928,-0.0671358212,-0.321684299,-0.6235508848,-1.0283540668,-0.0859637767,-0.8372323703,1.9986091432,-0.009686025,-1.1690876861,-0.647500311,0.8159236276,-0.8239441147,-0.1954614175,-0.1519490395,-0.14456385,-0.9116022052,0.4956866508,-1.7575355389,0.9068422944,-1.3038930586,-0.0098077152
-0.4382736985,1.9308968098,1.9771760138,1.8902631561,2.3059733962,2.0563499778,2.5258041011,0.0692591331,0.3288865916,2.0003669751,0.5889261178,-0.1672138405,-0.4718174421,-1.0459179147,-0.0097022107,-0.6562678448,-0.5655146203,-0.6795920385,-0.4009143514,-0.1864526769,-0.1438826895,-0.1094271977,-0.4495935532,-0.6289624916,-0.7338054771,0.053307387,0.8323748629,-0.0097862219
0.6530024047,-0.8492381378,-0.9658913479,-0.8915843924,-0.5749743392,-0.959516957,-0.4649326566,-0.1376303741,-0.322867825,-0.9411094554,-1.2413990052,1.1478925555,1.443831232,1.2471224237,-0.0097124674,0.048859437,-0.1581018006,-0.7125307862,-0.2673397906,-0.1149868361,-0.1471806263,-0.0407313964,-0.0481070938,0.2167339561,0.7835207951,0.2977175596,-1.1100519624,-0.0098149589
-1.3907186327,2.2202055867,2.0534212822,1.7189030455,0.7682738601,1.5910785124,1.9042225026,0.0112486385,1.7134055524,1.6581414887,0.3386542277,0.465311998,-0.175690055,-1.1421502543,-0.0097050505,0.1770643973,0.2154338225,-0.3798856316,0.6418082138,-0.1730380579,0.1145175885,-0.1338338516,0.3119504839,-0.5444538011,-0.7290275274,-0.5761928185,-0.5656307292,-0.0097835026
0.1326833297,-0.3516258608,-0.081446234,0.0957995745,0.1081915216,-0.1450887568,-0.4320265347,-0.0811506979,-0.3142146862,-0.1744531888,0.1932815386,0.0398552549,-0.1309167775,1.3450895019,-0.0097090432,-0.5601141246,-0.3748056498,-0.1838216576,-0.4441531779,-0.1950772985,-0.1123191863,-0.1409474983,-0.5466731716,0.2031498699,0.4925395092,0.1092214696,-0.9375193805,-0.0098148948
-1.5599054051,-0.5921130437,0.7267536114,0.6907800684,0.0606353276,0.3690654403,-0.4390672461,0.0865844681,-0.2898351654,0.1384596906,-0.7905993785,0.8536876122,-0.0876302292,0.2751345387,-0.0097092385,-1.1690876861,-1.144589472,-0.2472860578,-1.1916865114,-0.1954630591,-0.1716475581,-0.14456385,-1.1941950328,-1.0410131085,4.9668316409,1.3863271237,0.8065179547,-0.0098220886
-0.432808645,-0.3054411445,-0.3711782541,-0.4078416214,-0.5541962134,-0.4824083998,-0.4569040684,-0.1061035461,-0.3038030063,-0.5771179465,-0.9996763279,0.1205323979,-0.7051780299,0.7823511309,-0.0097070828,0.7860379588,0.7717721399,1.0408240876,0.4205384037,0.0005689766,-0.0916422663,-0.1343398432,0.3504059495,0.1351858998,-0.106706595,-0.4784740126,2.0348250484,-0.009816888
-0.2112911113,-1.0038644499,-0.3864273078,-0.4905758556,-0.491625385,-0.4912122615,-0.4405553807,-0.0909135528,-0.3156996765,-0.5932633219,-1.1175616748,0.0964477661,-0.7993971623,-0.9468653568,-0.0097015418,-0.9126777654,-0.8587656002,-0.2864385252,-0.9695813736,-0.1951872813,-0.1602620017,-0.1441769153,-1.0023639863,-0.7443836862,0.8835646776,-0.2287312801,-0.3701008548,-0.0098196594
-0.3136955563,-0.6887280462,-0.3406801467,-0.6344500105,-0.0617871435,-0.4058045482,-0.4579608478,-0.0943925312,-0.3051316818,-0.451316676,-0.4689036858,0.0167679325,-0.1539182291,1.699686297,-0.0096120507,-1.0729339658,-0.1169652048,-1.6785530678,-0.6280880877,-0.195435153,-0.0861863279,-0.1443108542,-0.7398753233,0.6047076509,-1.8105958389,0.4978193933,-1.2732689083,-0.0098202299
-1.0093038727,2.2185034231,2.160164658,2.02249221,2.8922534869,2.1032999622,3.0457363203,0.0432765028,1.3646561442,2.2179579414,0.9257723141,0.1657602185,-0.0352519035,-1.0549128554,-0.0097026691,1.3950115204,1.3148374962,-0.6366389464,1.9681740829,-0.0217969293,0.3516068826,-0.104977448,1.546466637,-0.3130889471,-0.5238998494,-0.3489437288,-0.3080829383,-0.0097910914
1.4320076473,0.425554488,-0.9506422942,-0.9580883455,-0.3558729926,-0.9597378424,-0.4649351028,-0.1389321635,-0.3228231637,-0.9391915095,-1.2249859597,3.4237491141,2.2704973649,0.4080804391,-0.0095584001,-0.0793455233,0.5362848947,0.8113990743,0.3561615392,-0.0684165057,-0.0875222884,-0.0745881876,0.380747699,-0.1408496994,-0.3661013068,0.5878540795,1.6560864502,-0.0098141568
-0.1694411314,1.7334015566,1.8246854769,1.7235887226,1.526631118,1.9176891571,2.2882578607,0.0880321575,-0.0712122172,1.7667877983,0.5070412533,0.0195887463,-0.1920254452,-0.6142824956,-0.0097011218,0.3052693576,0.3720499709,-0.2259301665,0.7014208788,-0.1334048518,-0.0379083727,-0.0459550156,0.4630570204,-0.5438442588,-0.6090466314,-0.4675330708,0.4245075767,-0.0097928908
-0.4246580871,-0.3507009858,-0.325431093,-0.1705428538,-0.3595675384,-0.3842327206,-0.4637233943,-0.0662394979,-0.3203835368,-0.4806426021,-0.7228549839,0.3837129858,-0.4210003683,-0.5291078463,-0.009710309,0.1450131572,-0.194111296,-0.3579264665,0.0303341869,-0.0645227862,-0.1366314824,0.0273244744,0.0792174902,1.8867057926,0.0959195235,-0.5579920986,0.69356678,-0.0097965009
-0.5652761092,-0.2231863025,-0.813400811,-0.6737569371,-1.1394122749,-0.8443449337,-0.4641645345,-0.1220450938,-0.3079900089,-0.0376050825,2.2102103641,-1.209637931,2.4165843421,0.2295511549,-0.0096592559,2.9975735244,3.0323203185,2.472634044,1.7756452085,0.6976104374,-0.0837334263,3.4097890567,2.1898751829,1.1306556065,0.9465940805,0.2125168319,0.4932331889,-0.0098195058
-0.8774006779,1.6766644099,1.138478061,1.1183449628,1.5283453872,0.9634247102,0.4580386037,-0.0341138016,0.7517961909,1.1643822905,2.0104401526,0.2168778448,0.0221939703,-1.2270273266,-0.0097054636,0.6257817584,0.6204747593,-0.346162628,1.1456807077,-0.154994312,0.178202778,-0.1138471832,0.8313519825,-0.3568889176,-0.5239735593,-0.186304189,-0.4370720344,-0.0097864126
-0.2769344504,1.6644885287,1.4739572421,1.4998821872,-0.7695439015,1.2247716028,-0.1922631776,-0.047453467,4.5750376421,0.8300683311,-0.6252424537,0.5842312994,-0.1109856639,0.095976285,-0.0097078577,-0.5280628845,-0.4644819911,-0.2728045381,-0.2436886905,-0.1902741689,-0.0763580508,-0.1397271656,-0.3992390461,-0.5929559553,-0.0569887646,0.2577445777,0.0630360971,-0.0097776934
1.0225152604,-0.6712292141,-0.9506422942,-0.9266955652,-0.4308279386,-0.9592171839,-0.4649143097,-0.1384271687,-0.322834329,-0.9258964148,-1.1494859502,1.870996363,3.1786615941,-1.209953847,-0.0097006236,0.0809106771,-0.1762383196,-0.1085330916,-0.3004980524,-0.1445295303,-0.1429818934,-0.0537830034,-0.3333453478,-0.4406574496,0.8191829219,-0.3414505628,1.1585461369,-0.0098153175
-0.1380092365,0.498983661,-0.3559292004,-0.1970112764,-0.4840589551,-0.4082185103,-0.4640850314,-0.0617861567,-0.3200541593,-0.4600752957,-0.7348671689,1.2661909491,0.5738934554,-0.4785569557,-0.0097104091,-1.1690876861,-1.0884788678,-0.4103509567,-1.1673629018,-0.1954285869,-0.1709491106,-0.14456385,-1.1617079071,-1.0417532671,2.9834837905,3.1861898453,1.15936317,-0.0098217383
0.1661842124,-0.6466659111,-0.1881896099,0.5676836881,0.5390346796,0.3199776007,-0.450617617,-0.0485839087,-0.2298437913,0.2085979079,1.339272844,-0.0342786002,-0.1931432867,-0.2071396914,-0.0097026572,-1.137036446,-1.1000986983,-0.2813106982,-1.1475628039,-0.1953514347,-0.1706697316,-0.1444299111,-1.1364634425,-0.9450101911,3.4245310948,3.2966671897,-1.4186570254,-0.0098182046
0.808531768,0.9679936861,1.1232290073,1.0607098783,0.5369952903,1.0700413679,0.7247453515,0.0023001089,0.6177897751,1.397263548,2.1583379257,0.191218986,0.2622541547,-1.1778730189,-0.0097033552,1.4270627605,0.6357602271,-6.8426971602,1.2546343388,0.2785020871,-0.0980093481,1.0224313748,2.6425549432,1.5428803783,0.0396443894,1.1023117319,1.9693347413,-0.0097543059
-1.2288360141,2.0923219373,1.9771760138,1.1898360843,0.5124930623,1.6257851337,1.9107796722,0.0091206483,1.885960306,1.6938685593,1.7205965901,0.7954829541,0.0557813807,-0.7154350001,-0.0096919103,-0.0152430432,0.0318644591,-0.2858955788,0.3830902386,-0.1838393541,0.0099039509,-0.1241902469,0.1654680667,-0.5134106809,-0.5062423655,-0.2033662589,-0.5485277467,-0.009782259
0.7874134636,0.4095413594,-0.8896460795,-0.9462422504,-0.2505045451,-0.7946299373,-0.4649167559,-0.1297495154,-0.3214274961,-0.8186246331,-0.5971779494,-0.4355405488,0.6927423618,-0.6655232237,0.0041269372,0.465525558,0.4810607518,-0.1912419249,0.9267752997,-0.1584300435,0.1372415632,-0.1204548383,0.6735619808,-0.4770558346,-0.4647098795,-0.1674315948,-0.1764713119,-0.0097860937
-0.2940819702,-0.9569959165,-0.8438989184,-0.6887310044,0.0932064437,-0.594712857,-0.4647557112,-0.1064224902,-0.3211651106,-0.6181992829,1.0653373102,0.9417697099,1.5219758039,-0.5764597843,-0.00952373,0.1770643973,-0.4695851331,0.3317361029,0.141340742,-0.1478240898,-0.0909978551,-0.1387300645,-0.0255940856,0.8990295201,-0.3843722201,-0.7678679346,0.3016134014,-0.0096616681
-0.9630964793,2.0603842318,2.0534212822,1.4822700711,2.9522529114,1.8931669314,2.5527943783,0.0397958279,0.9174786775,1.9586116937,0.3434518872,-0.6062597856,-0.8282002111,-1.1793778116,-0.0096973193,0.6578329985,0.6773759911,-0.297297453,1.1599025156,-0.150961062,-0.0473877136,0.1848366844,0.7766475772,-0.4238950355,-0.4719164089,-0.3413939839,-0.4810568639,-0.0097911094
0.0720766173,-0.6943215723,-0.3864273078,-0.5215917718,-0.0825652693,-0.4698889299,-0.4426876941,-0.1059683907,-0.2317865605,0.0779911173,1.653285067,-1.3422920441,-0.4816358164,-0.221704056,-0.0096362267,-1.1690876861,-1.1460748936,-0.2533187954,-1.1514845966,-0.1954253038,-0.1693889571,-0.14456385,-1.1190638499,-0.8227098759,0.96046394,5.7754199469,1.7966854404,-0.009746605
1.1320566682,-0.6729264581,-0.9201441869,-0.5590395021,-0.749918474,-0.6158626357,-0.4649351028,-0.1202988185,-0.3134945218,-0.7034013672,0.0593077998,-2.0339062901,-0.0704490056,-1.0943688586,-0.0096982231,0.6257817584,0.5255754839,0.0988121018,0.1202734945,-0.135703,-0.1314963125,0.0915109976,0.2756457715,-0.3103024679,1.1463372904,0.3947998531,0.1116386224,-0.0098189277
-2.6511188117,-0.269543203,0.0710443028,-0.3302076149,0.453557667,-0.2741686726,-0.3896587305,-0.0918257102,-0.3169669426,-0.3191755287,-0.8612295832,0.8513533377,-0.4540772977,-0.9433282485,-0.0096946292,0.3052693576,-0.3229836016,0.3095356283,-0.169479028,-0.0901454963,-0.118371823,-0.1390277066,-0.147719224,-0.4879405191,0.7881448035,-0.1344390328,-0.4771941942,-0.0097930342
-0.2037152722,-0.3826091739,-0.3864273078,-0.561225314,-0.1419144537,-0.4423965842,-0.4482626949,-0.0944564331,-0.3212655987,-0.5017320159,-0.8144433853,-0.1629716285,-0.4552733881,-0.0315084013,-0.0096754124,-0.0793455233,-0.2591583883,0.9217981735,-0.3833229165,-0.1176198572,-0.1445592925,-0.1297115082,-0.1095433563,-0.0930006263,0.4759222854,0.3983749314,-1.2072825454,-0.0098103358
-1.4763935352,2.2693567904,2.1754137117,1.7780832728,1.3063179603,1.7897807229,2.4270567881,0.0207343966,1.5270839341,2.0495436416,1.3979630091,0.3238633818,0.0088245861,-0.9268228705,-0.0097039961,0.433474318,0.4550419148,-0.3734306023,0.909488264,-0.1680149627,0.1347156552,-0.1184159898,0.6357678718,-0.421805176,-0.2221915561,0.0732408352,-0.4402818072,-0.0097863441
-0.1841748322,-0.7033440232,-0.3711782541,-0.2868682423,-0.2279530373,-0.4062265971,-0.4583620326,-0.0830208185,-0.31597881,-0.4381281339,-0.6142042296,1.0388759536,0.6699719308,0.1997596406,-0.0097085954,-1.137036446,-1.0815069695,-0.3190756359,-1.1567018551,-0.1954499268,-0.1711313393,-0.1444745574,-1.1614767012,-0.9912918697,3.3652259974,1.8368612451,0.2011657507,-0.0098218081
0.0702479665,-0.4550445982,-0.0204500193,0.9512559787,0.9959465531,0.5950312223,-0.4439817597,-0.0058301369,-0.1355580741,0.5832659826,2.5924719985,0.608618991,0.4993706899,-0.2037378454,-0.0096982289,0.6578329985,0.4310835015,0.9102153172,0.3865660513,0.1831404304,-0.1149623646,-0.076478215,0.8532735336,1.8284944998,-0.122845374,-0.5356222221,-0.2944669362,-0.0098063768
1.6077253154,-0.8596970967,-0.8743970258,-0.7883110642,0.1576097668,-0.7675004748,-0.4648980014,-0.1254895764,-0.3209250558,-0.7677830829,-0.4115121353,1.2201009371,2.4802938543,-0.7046748868,-0.009676972,-1.137036446,-1.0456172663,-0.336872212,-1.1220711513,-0.1953580009,-0.1675551732,-0.1445489679,-1.1366193721,-0.9456197334,-0.2401884362,-0.5106956873,1.2676784115,-0.0098199249
0.5754153635,-0.8338202744,-0.9658913479,-0.9423479879,-0.4517242899,-0.976142529,-0.4649314334,10.1840800707,-0.322867825,-0.9563251598,-1.2676959507,-2.6064085125,-2.2373958972,-1.1805410671,-0.0097091348,0.0168081969,-0.2473468905,-0.1895527584,-0.3130067306,-0.1218533744,-0.1416315616,-0.0609561785,-0.4068365815,-0.4650391429,-0.0287888034,-0.9280533653,-0.5371914129,-0.0098124329
-0.166076414,-0.4509416952,-0.4169254152,-0.1535714068,0.17043723,-0.3288890904,-0.4506465642,-0.0945802784,-0.3158280779,-0.3159256758,0.3407103675,0.4540974633,0.2137212037,1.9101476208,-0.0097074174,0.1129619171,-0.4261006128,-0.1013541338,-0.1980500666,-0.1633628543,-0.112151329,-0.1200976677,-0.2840608403,-0.6416322644,0.522512327,-0.2336041365,1.6310210427,-0.0097850849
-1.5968754996,2.2312942478,1.5044553495,1.4566935603,1.1791369142,1.0862330579,0.2066078635,-0.0107686802,0.1413312032,1.1509753156,1.0603592876,1.0946438185,0.3873033552,0.3390730122,-0.0097085268,2.837317324,4.0825852863,2.4726943714,3.6472464503,1.5309780454,0.2220704541,0.5718012048,3.1644620692,0.1044475507,-0.4034070972,-0.1685808534,0.3046699805,-0.0098150108
0.3490806411,-0.812134907,-0.9353932405,-0.9078021112,-0.3076074457,-0.9379885175,-0.4648784314,-0.1375681687,-0.322733841,-0.9190077923,-1.1169845127,0.770283581,1.0290039841,-1.2393970609,-0.0097023304,0.1770643973,-0.1560653355,0.4088344902,-0.1984818886,-0.0601677955,-0.12625307,-0.1409623804,-0.2184306092,-0.5960472057,0.668301496,-0.1323880482,-1.3947989302,-0.0098098112
-1.1809358125,2.1740405485,2.0991684433,1.51829828,1.4856068809,1.9810517168,2.6208653251,0.0326303312,1.0911778785,2.1399108609,1.9359141041,0.3372478961,-0.1551217718,-0.6150027672,-0.0096965093,-0.3678066841,-0.3220013066,-0.2212246311,0.0181653031,-0.1910982192,-0.0226592233,-0.1378817844,-0.2319642232,-0.6297461889,-0.9450472751,-0.7427787355,-0.6264960456,-0.009770018
0.9462239488,-0.6043184422,-0.0661971803,-0.3669393034,0.2844656929,-0.0868854494,-0.4117724109,-0.0774313805,-0.2852127145,-0.115164685,-0.366890295,0.1531628301,-0.1594291876,0.2405817927,-0.0096546226,-0.6883190849,-0.7049286279,0.1301220103,-0.7903611099,-0.1857205525,-0.1563012583,-0.1430458752,-0.6090718962,0.3366396407,-0.277773808,-0.3932202421,-0.3944039412,-0.0098080642
0.048356404,0.1811956209,-0.2949329857,-0.4770464341,-0.0687033333,-0.3783871458,-0.4353061387,-0.1013323919,-0.3077164581,-0.0959452685,0.4564313568,-0.111996764,0.6997102403,-0.5289861102,-0.0096781701,-0.6242166047,-0.8113039833,-0.2650223065,-0.6278757162,-0.1927085644,-0.1513235984,-0.1270327291,-0.6349078179,-0.6431125815,0.5510707628,0.8179462582,0.3817847715,-0.0097556538
0.6408601634,-0.4885172026,-0.8743970258,0.2091728608,-1.4088185577,-0.2166990203,-0.4649143097,0.106753721,-0.3222202353,-0.4169827799,1.2519770853,-0.7510590457,1.3216846933,-1.0797064289,-0.0097099525,-1.0729339658,-1.027169288,-0.1972746626,-1.0991845884,-0.1953514347,-0.1662266858,-0.1445489679,-1.1181336492,-0.9507573045,-0.8545222304,-1.2319880606,1.601272285,-0.0098197252
-0.4182212363,1.9283091276,1.870432638,1.3226932451,1.4550455977,1.9512558518,2.1164423226,0.0740229357,0.2344054809,1.9431402632,0.5403002159,0.0497595033,-0.2525528353,-1.057006039,-0.0096907985,1.4591140005,1.3545605456,-0.3885727738,1.9696252877,0.0108285665,0.3296250442,-0.1020605553,1.6419815825,-0.1800345637,-0.4516494898,-0.1626259258,0.5998778895,-0.0097908543
0.0923171694,-0.6960286554,-0.813400811,-0.4227780023,-1.3712524156,-0.6889007656,-0.4646941473,-0.1230183255,-0.3208357331,-0.6580099801,0.2968460524,0.7673680173,1.9666009796,-0.1574206638,-0.0097118318,-1.1690876861,-1.0337099348,-0.5481386849,-1.1452550342,-0.1954679837,-0.1623556196,-0.14456385,-1.1623638868,-0.9529342414,-1.1551000304,-1.0554902303,-1.1570678387,-0.0098221555
1.754916031,-0.7842213918,-0.9353932405,-0.8880293076,-0.4579902397,-0.9439011468,-0.4648861778,-0.137693145,-0.322767337,-0.905278496,-1.1227200605,0.3818915548,1.7554407236,0.0916580371,-0.0097092407,-1.1049852059,-1.0966247284,-0.195102877,-1.1360593505,-0.195290698,-0.1697603127,-0.1444745574,-1.1443835909,-0.9919884895,1.2989509095,0.3158404836,-0.6667422193,-0.0098175802
1.0386909829,-0.7653254081,-0.9048951332,-0.8435342184,-0.5736443027,-0.9053211421,-0.4648988168,-0.1343289639,-0.3226947623,-0.9047217589,-1.1448325812,-1.3370663368,-1.140141329,1.2456818806,-0.0097099782,0.6898842386,-0.0216107196,1.4262556967,0.3664403172,0.0466255067,-0.1113844739,-0.0678912399,0.5736326145,0.3045951295,0.2423657296,0.1518076888,1.1819738308,-0.0097768104
